Zip Code,City,State,Representative
20565,District Of Columbia,District of Columbia,"Eleanor Holmes Norton"
20566,District Of Columbia,District of Columbia,"Eleanor Holmes Norton"
20570,District Of Columbia,District of Columbia,"Eleanor Holmes Norton"
20571,District Of Columbia,District of Columbia,"Eleanor Holmes Norton"
20572,District Of Columbia,District of Columbia,"Eleanor Holmes Norton"
20573,District Of Columbia,District of Columbia,"Eleanor Holmes Norton"
20575,District Of Columbia,District of Columbia,"Eleanor Holmes Norton"
20576,District Of Columbia,District of Columbia,"Eleanor Holmes Norton"
20577,District Of Columbia,District of Columbia,"Eleanor Holmes Norton"
20579,District Of Columbia,District of Columbia,"Eleanor Holmes Norton"
20580,District Of Columbia,District of Columbia,"Eleanor Holmes Norton"
20581,District Of Columbia,District of Columbia,"Eleanor Holmes Norton"
20585,District Of Columbia,District of Columbia,"Eleanor Holmes Norton"
20586,District Of Columbia,District of Columbia,"Eleanor Holmes Norton"
20590,District Of Columbia,District of Columbia,"Eleanor Holmes Norton"
20591,District Of Columbia,District of Columbia,"Eleanor Holmes Norton"
20593,District Of Columbia,District of Columbia,"Eleanor Holmes Norton"
20594,District Of Columbia,District of Columbia,"Eleanor Holmes Norton"
20597,District Of Columbia,District of Columbia,"Eleanor Holmes Norton"
20599,District Of Columbia,District of Columbia,"Eleanor Holmes Norton"
19701,New Castle,Delaware,"Lisa Blunt Rochester"
19702,New Castle,Delaware,"Lisa Blunt Rochester"
19703,New Castle,Delaware,"Lisa Blunt Rochester"
19706,New Castle,Delaware,"Lisa Blunt Rochester"
19707,New Castle,Delaware,"Lisa Blunt Rochester"
19708,New Castle,Delaware,"Lisa Blunt Rochester"
19709,New Castle,Delaware,"Lisa Blunt Rochester"
19710,New Castle,Delaware,"Lisa Blunt Rochester"
19711,New Castle,Delaware,"Lisa Blunt Rochester"
19712,New Castle,Delaware,"Lisa Blunt Rochester"
19713,New Castle,Delaware,"Lisa Blunt Rochester"
19714,New Castle,Delaware,"Lisa Blunt Rochester"
19715,New Castle,Delaware,"Lisa Blunt Rochester"
19716,New Castle,Delaware,"Lisa Blunt Rochester"
19717,New Castle,Delaware,"Lisa Blunt Rochester"
19718,New Castle,Delaware,"Lisa Blunt Rochester"
19720,New Castle,Delaware,"Lisa Blunt Rochester"
19721,New Castle,Delaware,"Lisa Blunt Rochester"
19726,New Castle,Delaware,"Lisa Blunt Rochester"
19730,New Castle,Delaware,"Lisa Blunt Rochester"
19731,New Castle,Delaware,"Lisa Blunt Rochester"
19732,New Castle,Delaware,"Lisa Blunt Rochester"
19733,New Castle,Delaware,"Lisa Blunt Rochester"
19734,New Castle,Delaware,"Lisa Blunt Rochester"
19735,New Castle,Delaware,"Lisa Blunt Rochester"
19736,New Castle,Delaware,"Lisa Blunt Rochester"
19801,New Castle,Delaware,"Lisa Blunt Rochester"
19802,New Castle,Delaware,"Lisa Blunt Rochester"
19803,New Castle,Delaware,"Lisa Blunt Rochester"
19804,New Castle,Delaware,"Lisa Blunt Rochester"
19805,New Castle,Delaware,"Lisa Blunt Rochester"
19806,New Castle,Delaware,"Lisa Blunt Rochester"
19807,New Castle,Delaware,"Lisa Blunt Rochester"
19808,New Castle,Delaware,"Lisa Blunt Rochester"
19809,New Castle,Delaware,"Lisa Blunt Rochester"
19810,New Castle,Delaware,"Lisa Blunt Rochester"
19850,New Castle,Delaware,"Lisa Blunt Rochester"
19880,New Castle,Delaware,"Lisa Blunt Rochester"
19884,New Castle,Delaware,"Lisa Blunt Rochester"
19885,New Castle,Delaware,"Lisa Blunt Rochester"
19886,New Castle,Delaware,"Lisa Blunt Rochester"
19890,New Castle,Delaware,"Lisa Blunt Rochester"
19891,New Castle,Delaware,"Lisa Blunt Rochester"
19892,New Castle,Delaware,"Lisa Blunt Rochester"
19893,New Castle,Delaware,"Lisa Blunt Rochester"
19894,New Castle,Delaware,"Lisa Blunt Rochester"
19895,New Castle,Delaware,"Lisa Blunt Rochester"
19896,New Castle,Delaware,"Lisa Blunt Rochester"
19897,New Castle,Delaware,"Lisa Blunt Rochester"
19898,New Castle,Delaware,"Lisa Blunt Rochester"
19899,New Castle,Delaware,"Lisa Blunt Rochester"
19901,Kent,Delaware,"Lisa Blunt Rochester"
19902,Kent,Delaware,"Lisa Blunt Rochester"
19903,Kent,Delaware,"Lisa Blunt Rochester"
19904,Kent,Delaware,"Lisa Blunt Rochester"
19905,Kent,Delaware,"Lisa Blunt Rochester"
19930,Sussex,Delaware,"Lisa Blunt Rochester"
19931,Sussex,Delaware,"Lisa Blunt Rochester"
19933,Sussex,Delaware,"Lisa Blunt Rochester"
19934,Kent,Delaware,"Lisa Blunt Rochester"
19936,Kent,Delaware,"Lisa Blunt Rochester"
19938,Kent,Delaware,"Lisa Blunt Rochester"
19939,Sussex,Delaware,"Lisa Blunt Rochester"
19940,Sussex,Delaware,"Lisa Blunt Rochester"
19941,Sussex,Delaware,"Lisa Blunt Rochester"
19943,Kent,Delaware,"Lisa Blunt Rochester"
19944,Sussex,Delaware,"Lisa Blunt Rochester"
19945,Sussex,Delaware,"Lisa Blunt Rochester"
19946,Kent,Delaware,"Lisa Blunt Rochester"
19947,Sussex,Delaware,"Lisa Blunt Rochester"
19950,Sussex,Delaware,"Lisa Blunt Rochester"
19951,Sussex,Delaware,"Lisa Blunt Rochester"
19952,Kent,Delaware,"Lisa Blunt Rochester"
19953,Kent,Delaware,"Lisa Blunt Rochester"
19954,Kent,Delaware,"Lisa Blunt Rochester"
19955,Kent,Delaware,"Lisa Blunt Rochester"
19956,Sussex,Delaware,"Lisa Blunt Rochester"
19958,Sussex,Delaware,"Lisa Blunt Rochester"
19960,Sussex,Delaware,"Lisa Blunt Rochester"
19961,Kent,Delaware,"Lisa Blunt Rochester"
19962,Kent,Delaware,"Lisa Blunt Rochester"
19963,Sussex,Delaware,"Lisa Blunt Rochester"
19964,Kent,Delaware,"Lisa Blunt Rochester"
19966,Sussex,Delaware,"Lisa Blunt Rochester"
19967,Sussex,Delaware,"Lisa Blunt Rochester"
19968,Sussex,Delaware,"Lisa Blunt Rochester"
19969,Sussex,Delaware,"Lisa Blunt Rochester"
19970,Sussex,Delaware,"Lisa Blunt Rochester"
19971,Sussex,Delaware,"Lisa Blunt Rochester"
19973,Sussex,Delaware,"Lisa Blunt Rochester, Andy Harris"
19975,Sussex,Delaware,"Lisa Blunt Rochester"
19977,Kent,Delaware,"Lisa Blunt Rochester"
19979,Kent,Delaware,"Lisa Blunt Rochester"
19980,Kent,Delaware,"Lisa Blunt Rochester"
32003,Clay,Florida,"Ted S. Yoho"
32004,Saint Johns,Florida,"John H. Rutherford"
32006,Clay,Florida,"Ted S. Yoho"
32007,Putnam,Florida,"Ted S. Yoho"
32008,Suwannee,Florida,"Neal P. Dunn"
32009,Nassau,Florida,"John H. Rutherford"
32011,Nassau,Florida,"John H. Rutherford"
32013,Lafayette,Florida,"Neal P. Dunn"
32024,Columbia,Florida,"Neal P. Dunn"
32025,Columbia,Florida,"Neal P. Dunn, Al Lawson Jr."
32030,Clay,Florida,"Ted S. Yoho"
32033,Saint Johns,Florida,"John H. Rutherford, Michael Waltz"
32034,Nassau,Florida,"John H. Rutherford"
32035,Nassau,Florida,"John H. Rutherford"
32038,Columbia,Florida,"Neal P. Dunn"
32040,Baker,Florida,"Al Lawson Jr."
32041,Nassau,Florida,"John H. Rutherford"
32042,Bradford,Florida,"Ted S. Yoho"
32043,Clay,Florida,"Ted S. Yoho"
32044,Bradford,Florida,"Ted S. Yoho"
32046,Nassau,Florida,"John H. Rutherford"
32050,Clay,Florida,"Ted S. Yoho"
32052,Hamilton,Florida,"Al Lawson Jr."
32053,Hamilton,Florida,"Al Lawson Jr."
32054,Union,Florida,"Ted S. Yoho"
32055,Columbia,Florida,"Neal P. Dunn, Al Lawson Jr."
32056,Columbia,Florida,"Al Lawson Jr."
32058,Bradford,Florida,"Ted S. Yoho"
32059,Madison,Florida,"Al Lawson Jr."
32060,Suwannee,Florida,"Neal P. Dunn, Al Lawson Jr."
32061,Columbia,Florida,"Neal P. Dunn"
32062,Suwannee,Florida,"Neal P. Dunn"
32063,Baker,Florida,"Al Lawson Jr."
32064,Suwannee,Florida,"Neal P. Dunn"
32065,Clay,Florida,"Ted S. Yoho"
32066,Lafayette,Florida,"Neal P. Dunn, Al Lawson Jr."
32067,Clay,Florida,"Ted S. Yoho"
32068,Clay,Florida,"Ted S. Yoho"
32071,Suwannee,Florida,"Neal P. Dunn"
32073,Clay,Florida,"Ted S. Yoho, John H. Rutherford, Al Lawson Jr."
32079,Clay,Florida,"Ted S. Yoho"
32080,Saint Johns,Florida,"John H. Rutherford, Michael Waltz"
32081,Saint Johns,Florida,"John H. Rutherford"
32082,Saint Johns,Florida,"John H. Rutherford"
32083,Union,Florida,"Ted S. Yoho"
32084,Saint Johns,Florida,"John H. Rutherford"
32085,Saint Johns,Florida,"John H. Rutherford"
32086,Saint Johns,Florida,"John H. Rutherford, Michael Waltz"
32087,Baker,Florida,"Al Lawson Jr."
32091,Bradford,Florida,"Ted S. Yoho"
32092,Saint Johns,Florida,"John H. Rutherford"
32094,Suwannee,Florida,"Neal P. Dunn"
32095,Saint Johns,Florida,"John H. Rutherford"
32096,Hamilton,Florida,"Neal P. Dunn, Al Lawson Jr."
32097,Nassau,Florida,"John H. Rutherford"
32099,Duval,Florida,"John H. Rutherford"
32102,Lake,Florida,"Michael Waltz"
32105,Volusia,Florida,"Michael Waltz"
32110,Flagler,Florida,"Michael Waltz"
32111,Marion,Florida,"Daniel Webster"
32112,Putnam,Florida,"Ted S. Yoho"
32113,Marion,Florida,"Ted S. Yoho"
32114,Volusia,Florida,"Michael Waltz"
32115,Volusia,Florida,"Michael Waltz"
32116,Volusia,Florida,"Michael Waltz"
32117,Volusia,Florida,"Michael Waltz"
32118,Volusia,Florida,"Michael Waltz"
32119,Volusia,Florida,"Michael Waltz"
32120,Volusia,Florida,"Michael Waltz"
32121,Volusia,Florida,"Michael Waltz"
32122,Volusia,Florida,"Michael Waltz"
32123,Volusia,Florida,"Michael Waltz"
32124,Volusia,Florida,"Michael Waltz"
32125,Volusia,Florida,"Michael Waltz"
32126,Volusia,Florida,"Michael Waltz"
32127,Volusia,Florida,"Michael Waltz"
32128,Volusia,Florida,"Michael Waltz"
32129,Volusia,Florida,"Michael Waltz"
32130,Volusia,Florida,"Michael Waltz"
32131,Putnam,Florida,"Ted S. Yoho, Michael Waltz"
32132,Volusia,Florida,"Michael Waltz"
32133,Marion,Florida,"Daniel Webster"
32134,Marion,Florida,"Ted S. Yoho, Michael Waltz"
32135,Flagler,Florida,"Michael Waltz"
32136,Flagler,Florida,"Michael Waltz"
32137,Flagler,Florida,"Michael Waltz"
32138,Putnam,Florida,"Ted S. Yoho"
32139,Putnam,Florida,"Ted S. Yoho"
32140,Putnam,Florida,"Ted S. Yoho"
32141,Volusia,Florida,"Michael Waltz"
32142,Flagler,Florida,"Michael Waltz"
32145,Saint Johns,Florida,"Ted S. Yoho, John H. Rutherford, Michael Waltz"
32147,Putnam,Florida,"Ted S. Yoho"
32148,Putnam,Florida,"Ted S. Yoho"
32157,Putnam,Florida,"Ted S. Yoho"
32158,Lake,Florida,"Daniel Webster"
32159,Lake,Florida,"Daniel Webster"
32160,Clay,Florida,"Ted S. Yoho"
32162,Sumter,Florida,"Daniel Webster"
32164,Flagler,Florida,"Michael Waltz"
32168,Volusia,Florida,"Michael Waltz"
32169,Volusia,Florida,"Michael Waltz"
32170,Volusia,Florida,"Michael Waltz"
32173,Volusia,Florida,"Michael Waltz"
32174,Volusia,Florida,"Michael Waltz"
32175,Volusia,Florida,"Michael Waltz"
32176,Volusia,Florida,"Michael Waltz"
32177,Putnam,Florida,"Ted S. Yoho"
32178,Putnam,Florida,"Ted S. Yoho"
32179,Marion,Florida,"Daniel Webster"
32180,Volusia,Florida,"Michael Waltz"
32181,Putnam,Florida,"Ted S. Yoho"
32182,Marion,Florida,"Ted S. Yoho"
32183,Marion,Florida,"Daniel Webster"
32185,Putnam,Florida,"Ted S. Yoho"
32187,Putnam,Florida,"Ted S. Yoho"
32189,Putnam,Florida,"Ted S. Yoho"
32190,Volusia,Florida,"Michael Waltz"
32192,Marion,Florida,"Ted S. Yoho"
32193,Putnam,Florida,"Ted S. Yoho"
32195,Marion,Florida,"Daniel Webster"
32198,Volusia,Florida,"Michael Waltz"
32201,Duval,Florida,"Al Lawson Jr."
32202,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32203,Duval,Florida,"Al Lawson Jr."
32204,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32205,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32206,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32207,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32208,Duval,Florida,"Al Lawson Jr."
32209,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32210,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32211,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32212,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32214,Duval,Florida,"John H. Rutherford"
32216,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32217,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32218,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32219,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32220,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32221,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32222,Duval,Florida,"Al Lawson Jr."
32223,Duval,Florida,"John H. Rutherford"
32224,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32225,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32226,Duval,Florida,"John H. Rutherford"
32227,Duval,Florida,"John H. Rutherford"
32228,Duval,Florida,"John H. Rutherford"
32229,Duval,Florida,"John H. Rutherford"
32231,Duval,Florida,"Al Lawson Jr."
32232,Duval,Florida,"Al Lawson Jr."
32233,Duval,Florida,"John H. Rutherford"
32234,Duval,Florida,"Ted S. Yoho, John H. Rutherford, Al Lawson Jr."
32235,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32236,Duval,Florida,"Al Lawson Jr."
32238,Duval,Florida,"Al Lawson Jr."
32239,Duval,Florida,"Al Lawson Jr."
32240,Duval,Florida,"John H. Rutherford"
32241,Duval,Florida,"John H. Rutherford"
32244,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32245,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32246,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32247,Duval,Florida,"Al Lawson Jr."
32250,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32254,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32255,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32256,Duval,Florida,"John H. Rutherford"
32257,Duval,Florida,"John H. Rutherford"
32258,Duval,Florida,"John H. Rutherford"
32259,Saint Johns,Florida,"John H. Rutherford"
32260,Saint Johns,Florida,"John H. Rutherford"
32266,Duval,Florida,"John H. Rutherford"
32277,Duval,Florida,"John H. Rutherford, Al Lawson Jr."
32301,Leon,Florida,"Neal P. Dunn, Al Lawson Jr."
32302,Leon,Florida,"Neal P. Dunn"
32303,Leon,Florida,"Neal P. Dunn, Al Lawson Jr."
32304,Leon,Florida,"Neal P. Dunn, Al Lawson Jr."
32305,Leon,Florida,"Neal P. Dunn, Al Lawson Jr."
32306,Leon,Florida,"Neal P. Dunn, Al Lawson Jr."
32307,Leon,Florida,"Al Lawson Jr."
32308,Leon,Florida,"Neal P. Dunn, Al Lawson Jr."
32309,Leon,Florida,"Neal P. Dunn, Al Lawson Jr."
32310,Leon,Florida,"Neal P. Dunn, Al Lawson Jr."
32311,Leon,Florida,"Neal P. Dunn, Al Lawson Jr."
32312,Leon,Florida,"Neal P. Dunn, Al Lawson Jr."
32313,Leon,Florida,"Neal P. Dunn"
32314,Leon,Florida,"Al Lawson Jr."
32315,Leon,Florida,"Al Lawson Jr."
32316,Leon,Florida,"Al Lawson Jr."
32317,Leon,Florida,"Neal P. Dunn, Al Lawson Jr."
32318,Leon,Florida,"Al Lawson Jr."
32320,Franklin,Florida,"Neal P. Dunn"
32321,Liberty,Florida,"Neal P. Dunn"
32322,Franklin,Florida,"Neal P. Dunn"
32323,Franklin,Florida,"Neal P. Dunn"
32324,Gadsden,Florida,"Al Lawson Jr."
32326,Wakulla,Florida,"Neal P. Dunn"
32327,Wakulla,Florida,"Neal P. Dunn, Al Lawson Jr."
32328,Franklin,Florida,"Neal P. Dunn"
32329,Franklin,Florida,"Neal P. Dunn"
32330,Gadsden,Florida,"Al Lawson Jr."
32331,Madison,Florida,"Neal P. Dunn, Al Lawson Jr."
32332,Gadsden,Florida,"Al Lawson Jr."
32333,Gadsden,Florida,"Al Lawson Jr."
32334,Liberty,Florida,"Neal P. Dunn"
32336,Jefferson,Florida,"Neal P. Dunn, Al Lawson Jr."
32337,Jefferson,Florida,"Al Lawson Jr."
32340,Madison,Florida,"Al Lawson Jr."
32341,Madison,Florida,"Al Lawson Jr."
32343,Gadsden,Florida,"Al Lawson Jr."
32344,Jefferson,Florida,"Neal P. Dunn, Al Lawson Jr."
32345,Jefferson,Florida,"Al Lawson Jr."
32346,Wakulla,Florida,"Neal P. Dunn"
32347,Taylor,Florida,"Neal P. Dunn"
32348,Taylor,Florida,"Neal P. Dunn"
32350,Madison,Florida,"Al Lawson Jr."
32351,Gadsden,Florida,"Neal P. Dunn, Al Lawson Jr."
32352,Gadsden,Florida,"Al Lawson Jr."
32353,Gadsden,Florida,"Al Lawson Jr."
32355,Wakulla,Florida,"Neal P. Dunn"
32356,Taylor,Florida,"Neal P. Dunn"
32357,Taylor,Florida,"Neal P. Dunn"
32358,Wakulla,Florida,"Neal P. Dunn"
32359,Taylor,Florida,"Neal P. Dunn"
32360,Liberty,Florida,"Neal P. Dunn"
32361,Jefferson,Florida,"Neal P. Dunn"
32362,Leon,Florida,"Neal P. Dunn"
32399,Leon,Florida,"Neal P. Dunn, Al Lawson Jr."
32401,Bay,Florida,"Neal P. Dunn"
32402,Bay,Florida,"Neal P. Dunn"
32403,Bay,Florida,"Neal P. Dunn"
32404,Bay,Florida,"Neal P. Dunn"
32405,Bay,Florida,"Neal P. Dunn"
32406,Bay,Florida,"Neal P. Dunn"
32407,Bay,Florida,"Matt Gaetz, Neal P. Dunn"
32408,Bay,Florida,"Neal P. Dunn"
32409,Bay,Florida,"Neal P. Dunn"
32410,Bay,Florida,"Neal P. Dunn"
32411,Bay,Florida,"Neal P. Dunn"
32412,Bay,Florida,"Neal P. Dunn"
32413,Bay,Florida,"Matt Gaetz, Neal P. Dunn"
32417,Bay,Florida,"Neal P. Dunn"
32420,Jackson,Florida,"Neal P. Dunn"
32421,Calhoun,Florida,"Neal P. Dunn"
32422,Walton,Florida,"Matt Gaetz"
32423,Jackson,Florida,"Neal P. Dunn"
32424,Calhoun,Florida,"Neal P. Dunn"
32425,Holmes,Florida,"Matt Gaetz, Neal P. Dunn"
32426,Jackson,Florida,"Neal P. Dunn"
32427,Washington,Florida,"Neal P. Dunn"
32428,Washington,Florida,"Neal P. Dunn"
32430,Calhoun,Florida,"Neal P. Dunn"
32431,Jackson,Florida,"Neal P. Dunn"
32432,Jackson,Florida,"Neal P. Dunn"
32433,Walton,Florida,"Matt Gaetz"
32434,Walton,Florida,"Matt Gaetz"
32435,Walton,Florida,"Matt Gaetz"
32437,Washington,Florida,"Neal P. Dunn"
