Zip Code,City,State,Representative
60913,Kankakee,Illinois,"Robin L. Kelly (link is external),"
60914,Kankakee,Illinois,"Robin L. Kelly (link is external),"
60915,Kankakee,Illinois,"Robin L. Kelly (link is external),"
60917,Kankakee,Illinois,"Robin L. Kelly, Adam Kinzinger,"
60918,Iroquois,Illinois,"Adam Kinzinger (link is external),"
60919,Ford,Illinois,"Robin L. Kelly, Adam Kinzinger,"
60920,Livingston,Illinois,"Adam Kinzinger (link is external),"
60921,Livingston,Illinois,"Adam Kinzinger (link is external),"
60922,Iroquois,Illinois,"Robin L. Kelly, Adam Kinzinger,"
60924,Iroquois,Illinois,"Adam Kinzinger (link is external),"
60926,Iroquois,Illinois,"Adam Kinzinger (link is external),"
60927,Iroquois,Illinois,"Adam Kinzinger (link is external),"
60928,Iroquois,Illinois,"Adam Kinzinger (link is external),"
60929,Livingston,Illinois,"Adam Kinzinger (link is external),"
60930,Iroquois,Illinois,"Adam Kinzinger (link is external),"
60931,Iroquois,Illinois,"Adam Kinzinger (link is external),"
60932,Vermilion,Illinois,"John Shimkus (link is external),"
60933,Ford,Illinois,"John Shimkus (link is external),"
60934,Livingston,Illinois,"Adam Kinzinger (link is external),"
60935,Kankakee,Illinois,"Robin L. Kelly, Adam Kinzinger,"
60936,Ford,Illinois,"John Shimkus, Adam Kinzinger, Darin LaHood,"
60938,Iroquois,Illinois,"Adam Kinzinger (link is external),"
60939,Iroquois,Illinois,"Adam Kinzinger (link is external),"
60940,Kankakee,Illinois,"Robin L. Kelly (link is external),"
60941,Kankakee,Illinois,"Robin L. Kelly, Adam Kinzinger,"
60942,Vermilion,Illinois,"John Shimkus, Adam Kinzinger,"
60944,Kankakee,Illinois,"Robin L. Kelly (link is external),"
60945,Iroquois,Illinois,"Adam Kinzinger (link is external),"
60946,Ford,Illinois,"Adam Kinzinger (link is external),"
60948,Iroquois,Illinois,"John Shimkus, Adam Kinzinger,"
60949,Champaign,Illinois,"John Shimkus (link is external),"
60950,Kankakee,Illinois,"Robin L. Kelly, Adam Kinzinger,"
60951,Iroquois,Illinois,"Adam Kinzinger (link is external),"
60952,Ford,Illinois,"John Shimkus, Adam Kinzinger,"
60953,Iroquois,Illinois,"Adam Kinzinger (link is external),"
60954,Kankakee,Illinois,"Robin L. Kelly (link is external),"
60955,Iroquois,Illinois,"Adam Kinzinger (link is external),"
60956,Iroquois,Illinois,"Adam Kinzinger (link is external),"
60957,Ford,Illinois,"John Shimkus, Adam Kinzinger,"
60959,Ford,Illinois,"Adam Kinzinger (link is external),"
60960,Vermilion,Illinois,"John Shimkus, Adam Kinzinger,"
60961,Kankakee,Illinois,"Robin L. Kelly, Adam Kinzinger,"
60962,Ford,Illinois,"Adam Kinzinger (link is external),"
60963,Vermilion,Illinois,"John Shimkus (link is external),"
60964,Kankakee,Illinois,"Robin L. Kelly, Adam Kinzinger,"
60966,Iroquois,Illinois,"Adam Kinzinger (link is external),"
60967,Iroquois,Illinois,"Adam Kinzinger (link is external),"
60968,Iroquois,Illinois,"Adam Kinzinger (link is external),"
60969,Kankakee,Illinois,"Robin L. Kelly (link is external),"
60970,Iroquois,Illinois,"Adam Kinzinger (link is external),"
60973,Iroquois,Illinois,"Adam Kinzinger (link is external),"
60974,Iroquois,Illinois,"Adam Kinzinger (link is external),"
61001,Jo Daviess,Illinois,"Cheri Bustos (link is external),"
61006,Lee,Illinois,"Adam Kinzinger (link is external),"
61007,Ogle,Illinois,"Adam Kinzinger, Cheri Bustos,"
61008,Boone,Illinois,"Adam Kinzinger (link is external),"
61010,Ogle,Illinois,"Adam Kinzinger (link is external),"
61011,Boone,Illinois,"Adam Kinzinger (link is external),"
61012,Boone,Illinois,"Lauren Underwood, Adam Kinzinger,"
61013,Stephenson,Illinois,"Cheri Bustos (link is external),"
61014,Carroll,Illinois,"Cheri Bustos (link is external),"
61015,Ogle,Illinois,"Adam Kinzinger (link is external),"
61016,Winnebago,Illinois,"Adam Kinzinger (link is external),"
61018,Stephenson,Illinois,"Cheri Bustos (link is external),"
61019,Stephenson,Illinois,"Adam Kinzinger, Cheri Bustos,"
61020,Ogle,Illinois,"Adam Kinzinger, Cheri Bustos,"
61021,Lee,Illinois,"Adam Kinzinger (link is external),"
61024,Winnebago,Illinois,"Adam Kinzinger (link is external),"
61025,Jo Daviess,Illinois,"Cheri Bustos (link is external),"
61027,Stephenson,Illinois,"Cheri Bustos (link is external),"
61028,Jo Daviess,Illinois,"Cheri Bustos (link is external),"
61030,Ogle,Illinois,"Adam Kinzinger (link is external),"
61031,Lee,Illinois,"Adam Kinzinger (link is external),"
61032,Stephenson,Illinois,"Cheri Bustos (link is external),"
61036,Jo Daviess,Illinois,"Cheri Bustos (link is external),"
61037,Whiteside,Illinois,"Cheri Bustos (link is external),"
61038,Boone,Illinois,"Lauren Underwood, Adam Kinzinger,"
61039,Stephenson,Illinois,"Adam Kinzinger, Cheri Bustos,"
61041,Jo Daviess,Illinois,"Cheri Bustos (link is external),"
61042,Lee,Illinois,"Adam Kinzinger, Cheri Bustos,"
61043,Ogle,Illinois,"Adam Kinzinger (link is external),"
61044,Stephenson,Illinois,"Cheri Bustos (link is external),"
61046,Carroll,Illinois,"Cheri Bustos (link is external),"
61047,Ogle,Illinois,"Adam Kinzinger, Cheri Bustos,"
61048,Stephenson,Illinois,"Cheri Bustos (link is external),"
61049,Ogle,Illinois,"Adam Kinzinger (link is external),"
61050,Stephenson,Illinois,"Cheri Bustos (link is external),"
61051,Carroll,Illinois,"Adam Kinzinger, Cheri Bustos,"
61052,Ogle,Illinois,"Adam Kinzinger (link is external),"
61053,Carroll,Illinois,"Cheri Bustos (link is external),"
61054,Ogle,Illinois,"Adam Kinzinger (link is external),"
61057,Lee,Illinois,"Adam Kinzinger (link is external),"
61058,Lee,Illinois,
61059,Jo Daviess,Illinois,"Cheri Bustos (link is external),"
61060,Stephenson,Illinois,"Cheri Bustos (link is external),"
61061,Ogle,Illinois,"Adam Kinzinger (link is external),"
61062,Stephenson,Illinois,"Cheri Bustos (link is external),"
61063,Winnebago,Illinois,"Adam Kinzinger, Cheri Bustos,"
61064,Ogle,Illinois,"Adam Kinzinger, Cheri Bustos,"
61065,Boone,Illinois,"Adam Kinzinger (link is external),"
61067,Stephenson,Illinois,"Cheri Bustos (link is external),"
61068,Ogle,Illinois,"Adam Kinzinger (link is external),"
61070,Stephenson,Illinois,"Cheri Bustos (link is external),"
61071,Whiteside,Illinois,"Adam Kinzinger, Cheri Bustos,"
61072,Winnebago,Illinois,"Adam Kinzinger (link is external),"
61073,Winnebago,Illinois,"Adam Kinzinger (link is external),"
61074,Carroll,Illinois,"Cheri Bustos (link is external),"
61075,Jo Daviess,Illinois,"Cheri Bustos (link is external),"
61077,Winnebago,Illinois,"Cheri Bustos (link is external),"
61078,Carroll,Illinois,"Adam Kinzinger, Cheri Bustos,"
61079,Winnebago,Illinois,"Adam Kinzinger (link is external),"
61080,Winnebago,Illinois,"Adam Kinzinger (link is external),"
61081,Whiteside,Illinois,"Adam Kinzinger, Cheri Bustos,"
61084,Ogle,Illinois,"Adam Kinzinger, Cheri Bustos,"
61085,Jo Daviess,Illinois,"Cheri Bustos (link is external),"
61087,Jo Daviess,Illinois,"Cheri Bustos (link is external),"
61088,Winnebago,Illinois,"Adam Kinzinger, Cheri Bustos,"
61089,Stephenson,Illinois,"Cheri Bustos (link is external),"
61091,Ogle,Illinois,"Adam Kinzinger (link is external),"
61101,Winnebago,Illinois,"Adam Kinzinger, Cheri Bustos,"
61102,Winnebago,Illinois,"Adam Kinzinger, Cheri Bustos,"
61103,Winnebago,Illinois,"Adam Kinzinger, Cheri Bustos,"
61104,Winnebago,Illinois,"Adam Kinzinger, Cheri Bustos,"
61105,Winnebago,Illinois,"Cheri Bustos (link is external),"
61106,Winnebago,Illinois,"Cheri Bustos (link is external),"
61107,Winnebago,Illinois,"Adam Kinzinger, Cheri Bustos,"
61108,Winnebago,Illinois,"Adam Kinzinger, Cheri Bustos,"
61109,Winnebago,Illinois,"Adam Kinzinger, Cheri Bustos,"
61110,Winnebago,Illinois,"Cheri Bustos (link is external),"
61111,Winnebago,Illinois,"Adam Kinzinger (link is external),"
61112,Winnebago,Illinois,"Adam Kinzinger (link is external),"
61114,Winnebago,Illinois,"Adam Kinzinger (link is external),"
61115,Winnebago,Illinois,"Adam Kinzinger (link is external),"
61125,Winnebago,Illinois,"Cheri Bustos (link is external),"
61126,Winnebago,Illinois,"Adam Kinzinger (link is external),"
61130,Winnebago,Illinois,"Adam Kinzinger (link is external),"
61131,Winnebago,Illinois,"Adam Kinzinger (link is external),"
61132,Winnebago,Illinois,"Adam Kinzinger (link is external),"
61201,Rock Island,Illinois,"Cheri Bustos (link is external),"
61204,Rock Island,Illinois,"Cheri Bustos (link is external),"
61230,Whiteside,Illinois,"Cheri Bustos (link is external),"
61231,Mercer,Illinois,"Cheri Bustos (link is external),"
61232,Rock Island,Illinois,"Cheri Bustos (link is external),"
61233,Henry,Illinois,"Cheri Bustos (link is external),"
61234,Henry,Illinois,"Cheri Bustos (link is external),"
61235,Henry,Illinois,"Cheri Bustos (link is external),"
61236,Rock Island,Illinois,"Cheri Bustos (link is external),"
61237,Rock Island,Illinois,"Cheri Bustos (link is external),"
61238,Henry,Illinois,"Cheri Bustos (link is external),"
61239,Rock Island,Illinois,"Cheri Bustos (link is external),"
61240,Rock Island,Illinois,"Cheri Bustos (link is external),"
61241,Henry,Illinois,"Cheri Bustos (link is external),"
61242,Rock Island,Illinois,"Cheri Bustos (link is external),"
61243,Whiteside,Illinois,"Adam Kinzinger, Cheri Bustos,"
61244,Rock Island,Illinois,"Cheri Bustos (link is external),"
61250,Whiteside,Illinois,"Cheri Bustos (link is external),"
61251,Whiteside,Illinois,"Cheri Bustos (link is external),"
61252,Whiteside,Illinois,"Cheri Bustos (link is external),"
61254,Henry,Illinois,"Cheri Bustos (link is external),"
61256,Rock Island,Illinois,"Cheri Bustos (link is external),"
61257,Rock Island,Illinois,"Cheri Bustos (link is external),"
61258,Henry,Illinois,"Cheri Bustos (link is external),"
61259,Rock Island,Illinois,"Cheri Bustos (link is external),"
61260,Mercer,Illinois,"Cheri Bustos (link is external),"
61261,Whiteside,Illinois,"Cheri Bustos (link is external),"
61262,Henry,Illinois,"Cheri Bustos (link is external),"
61263,Mercer,Illinois,"Cheri Bustos (link is external),"
61264,Rock Island,Illinois,"Cheri Bustos (link is external),"
61265,Rock Island,Illinois,"Cheri Bustos (link is external),"
61266,Rock Island,Illinois,"Cheri Bustos (link is external),"
61270,Whiteside,Illinois,"Cheri Bustos (link is external),"
61272,Mercer,Illinois,"Cheri Bustos (link is external),"
61273,Henry,Illinois,"Cheri Bustos (link is external),"
61274,Henry,Illinois,"Cheri Bustos (link is external),"
61275,Rock Island,Illinois,"Cheri Bustos (link is external),"
61276,Mercer,Illinois,"Cheri Bustos (link is external),"
61277,Whiteside,Illinois,"Cheri Bustos (link is external),"
61278,Rock Island,Illinois,"Cheri Bustos (link is external),"
61279,Rock Island,Illinois,"Cheri Bustos (link is external),"
61281,Mercer,Illinois,"Cheri Bustos (link is external),"
61282,Rock Island,Illinois,"Cheri Bustos (link is external),"
61283,Whiteside,Illinois,"Adam Kinzinger, Cheri Bustos,"
61284,Rock Island,Illinois,"Cheri Bustos (link is external),"
61285,Carroll,Illinois,"Cheri Bustos (link is external),"
61299,Rock Island,Illinois,"Cheri Bustos (link is external),"
61301,La Salle,Illinois,"Adam Kinzinger (link is external),"
61310,Lee,Illinois,"Adam Kinzinger (link is external),"
61311,Livingston,Illinois,"Adam Kinzinger (link is external),"
61312,Bureau,Illinois,"Adam Kinzinger (link is external),"
61313,Livingston,Illinois,"Adam Kinzinger (link is external),"
61314,Bureau,Illinois,"Adam Kinzinger (link is external),"
61315,Bureau,Illinois,"Adam Kinzinger (link is external),"
61316,La Salle,Illinois,"Adam Kinzinger (link is external),"
61317,Bureau,Illinois,"Adam Kinzinger (link is external),"
61318,Lee,Illinois,"Adam Kinzinger (link is external),"
61319,Livingston,Illinois,"Adam Kinzinger (link is external),"
61320,Bureau,Illinois,"Adam Kinzinger (link is external),"
61321,La Salle,Illinois,"Adam Kinzinger, Darin LaHood,"
61322,Bureau,Illinois,"Adam Kinzinger (link is external),"
61323,Bureau,Illinois,"Adam Kinzinger (link is external),"
61324,Lee,Illinois,"Adam Kinzinger (link is external),"
61325,La Salle,Illinois,"Adam Kinzinger (link is external),"
61326,Putnam,Illinois,"Adam Kinzinger (link is external),"
61327,Putnam,Illinois,"Adam Kinzinger (link is external),"
61328,Bureau,Illinois,"Adam Kinzinger (link is external),"
61329,Bureau,Illinois,"Adam Kinzinger (link is external),"
61330,Bureau,Illinois,"Adam Kinzinger (link is external),"
61331,Lee,Illinois,"Adam Kinzinger (link is external),"
61332,La Salle,Illinois,"Adam Kinzinger (link is external),"
61333,Livingston,Illinois,"Adam Kinzinger (link is external),"
61334,La Salle,Illinois,"Adam Kinzinger (link is external),"
61335,Putnam,Illinois,"Adam Kinzinger (link is external),"
61336,Putnam,Illinois,"Adam Kinzinger, Darin LaHood,"
61337,Bureau,Illinois,"Adam Kinzinger (link is external),"
61338,Bureau,Illinois,"Adam Kinzinger (link is external),"
61340,Putnam,Illinois,"Adam Kinzinger (link is external),"
61341,La Salle,Illinois,"Adam Kinzinger (link is external),"
61342,La Salle,Illinois,"Adam Kinzinger (link is external),"
61344,Bureau,Illinois,"Adam Kinzinger, Cheri Bustos,"
61345,Bureau,Illinois,"Adam Kinzinger (link is external),"
61346,Bureau,Illinois,"Adam Kinzinger (link is external),"
61348,La Salle,Illinois,"Adam Kinzinger (link is external),"
61349,Bureau,Illinois,"Adam Kinzinger (link is external),"
61350,La Salle,Illinois,"Adam Kinzinger (link is external),"
61353,Lee,Illinois,"Adam Kinzinger (link is external),"
61354,La Salle,Illinois,"Adam Kinzinger (link is external),"
61356,Bureau,Illinois,"Adam Kinzinger (link is external),"
61358,La Salle,Illinois,"Adam Kinzinger, Darin LaHood,"
61359,Bureau,Illinois,"Adam Kinzinger (link is external),"
61360,La Salle,Illinois,"Adam Kinzinger (link is external),"
61361,Bureau,Illinois,"Adam Kinzinger, Cheri Bustos,"
61362,Bureau,Illinois,"Adam Kinzinger (link is external),"
61363,Putnam,Illinois,"Adam Kinzinger (link is external),"
61364,La Salle,Illinois,"Adam Kinzinger (link is external),"
61367,Lee,Illinois,"Adam Kinzinger (link is external),"
61368,Bureau,Illinois,"Adam Kinzinger (link is external),"
61369,Marshall,Illinois,"Darin LaHood (link is external),"
61370,La Salle,Illinois,"Adam Kinzinger (link is external),"
61371,La Salle,Illinois,"Adam Kinzinger (link is external),"
61372,La Salle,Illinois,"Adam Kinzinger (link is external),"
61373,La Salle,Illinois,"Adam Kinzinger (link is external),"
61374,Bureau,Illinois,"Adam Kinzinger (link is external),"
61375,Marshall,Illinois,"Darin LaHood (link is external),"
61376,Bureau,Illinois,"Adam Kinzinger, Cheri Bustos,"
61377,Marshall,Illinois,"Adam Kinzinger, Darin LaHood,"
61378,Lee,Illinois,"Adam Kinzinger (link is external),"
61379,Bureau,Illinois,"Adam Kinzinger (link is external),"
61401,Knox,Illinois,"Cheri Bustos (link is external),"
61402,Knox,Illinois,"Cheri Bustos (link is external),"
61410,Knox,Illinois,"Cheri Bustos (link is external),"
61411,Mcdonough,Illinois,"Darin LaHood (link is external),"
61412,Mercer,Illinois,"Cheri Bustos (link is external),"
61413,Henry,Illinois,"Cheri Bustos (link is external),"
61414,Knox,Illinois,"Cheri Bustos (link is external),"
61415,Fulton,Illinois,"Cheri Bustos, Darin LaHood,"
61416,Mcdonough,Illinois,"Darin LaHood (link is external),"
61417,Warren,Illinois,"Cheri Bustos (link is external),"
61418,Henderson,Illinois,"Cheri Bustos (link is external),"
61419,Henry,Illinois,"Cheri Bustos (link is external),"
61420,Mcdonough,Illinois,"Darin LaHood (link is external),"
61421,Stark,Illinois,"Adam Kinzinger, Darin LaHood,"
61422,Mcdonough,Illinois,"Darin LaHood (link is external),"
61423,Warren,Illinois,"Cheri Bustos (link is external),"
61424,Marshall,Illinois,"Darin LaHood (link is external),"
61425,Henderson,Illinois,"Cheri Bustos (link is external),"
61426,Stark,Illinois,"Darin LaHood (link is external),"
61427,Fulton,Illinois,"Cheri Bustos (link is external),"
61428,Knox,Illinois,"Cheri Bustos (link is external),"
61430,Knox,Illinois,"Cheri Bustos (link is external),"
61431,Fulton,Illinois,"Cheri Bustos (link is external),"
61432,Fulton,Illinois,"Cheri Bustos (link is external),"
61433,Fulton,Illinois,"Cheri Bustos (link is external),"
61434,Henry,Illinois,"Cheri Bustos (link is external),"
61435,Warren,Illinois,"Cheri Bustos (link is external),"
61436,Knox,Illinois,"Cheri Bustos (link is external),"
61437,Henderson,Illinois,"Cheri Bustos (link is external),"
61438,Mcdonough,Illinois,"Cheri Bustos, Darin LaHood,"
61439,Knox,Illinois,"Cheri Bustos (link is external),"
61440,Mcdonough,Illinois,"Darin LaHood (link is external),"
61441,Fulton,Illinois,"Cheri Bustos (link is external),"
61442,Mercer,Illinois,"Cheri Bustos (link is external),"
61443,Henry,Illinois,"Adam Kinzinger, Cheri Bustos,"
61447,Warren,Illinois,"Cheri Bustos (link is external),"
61448,Knox,Illinois,"Cheri Bustos (link is external),"
61449,Stark,Illinois,"Cheri Bustos, Darin LaHood,"
61450,Hancock,Illinois,"Darin LaHood (link is external),"
61451,Peoria,Illinois,"Cheri Bustos, Darin LaHood,"
61452,Schuyler,Illinois,"Darin LaHood (link is external),"
61453,Warren,Illinois,"Cheri Bustos (link is external),"
61454,Henderson,Illinois,"Cheri Bustos (link is external),"
61455,Mcdonough,Illinois,"Darin LaHood (link is external),"
61458,Knox,Illinois,"Cheri Bustos (link is external),"
61459,Fulton,Illinois,"Cheri Bustos, Darin LaHood,"
61460,Henderson,Illinois,"Cheri Bustos (link is external),"
61462,Warren,Illinois,"Cheri Bustos (link is external),"
61465,Mercer,Illinois,"Cheri Bustos (link is external),"
61466,Mercer,Illinois,"Cheri Bustos (link is external),"
61467,Knox,Illinois,"Cheri Bustos (link is external),"
61468,Henry,Illinois,"Cheri Bustos (link is external),"
61469,Henderson,Illinois,"Cheri Bustos (link is external),"
61470,Mcdonough,Illinois,"Darin LaHood (link is external),"
61471,Henderson,Illinois,"Cheri Bustos (link is external),"
61472,Knox,Illinois,"Cheri Bustos (link is external),"
61473,Warren,Illinois,"Cheri Bustos, Darin LaHood,"
61474,Knox,Illinois,"Cheri Bustos (link is external),"
61475,Mcdonough,Illinois,"Cheri Bustos, Darin LaHood,"
61476,Mercer,Illinois,"Cheri Bustos (link is external),"
61477,Fulton,Illinois,"Cheri Bustos (link is external),"
61478,Warren,Illinois,"Cheri Bustos (link is external),"
61479,Stark,Illinois,"Darin LaHood (link is external),"
61480,Henderson,Illinois,"Cheri Bustos (link is external),"
61482,Fulton,Illinois,"Cheri Bustos, Darin LaHood,"
61483,Stark,Illinois,"Adam Kinzinger, Cheri Bustos, Darin LaHood,"
61484,Fulton,Illinois,"Cheri Bustos, Darin LaHood,"
61485,Knox,Illinois,"Cheri Bustos (link is external),"
61486,Mercer,Illinois,"Cheri Bustos (link is external),"
61488,Knox,Illinois,"Cheri Bustos (link is external),"
61489,Knox,Illinois,"Cheri Bustos, Darin LaHood,"
61490,Henry,Illinois,"Cheri Bustos (link is external),"
61491,Stark,Illinois,"Darin LaHood (link is external),"
61501,Fulton,Illinois,"Cheri Bustos, Darin LaHood,"
61516,Woodford,Illinois,"Darin LaHood (link is external),"
